Valuation Date,Symbology,Ticker,Field Name,Value
2018-09-28,OG-Ticker,EUSA35 CMPL Curncy,MarketValue,0.015315
2018-09-28,OG-Ticker,EUSA35 CMPN Curncy,MarketValue,0.015333
2018-09-28,OG-Ticker,EUSA4 CMPL Curncy,MarketValue,0.002359
2018-09-28,OG-Ticker,EUSA4 CMPN Curncy,MarketValue,0.002362
2018-09-28,OG-Ticker,EUSA40 CMPL Curncy,MarketValue,0.015217
2018-09-28,OG-Ticker,EUSA40 CMPN Curncy,MarketValue,0.015234
2018-09-28,OG-Ticker,EUSA45 CMPL Curncy,MarketValue,0.015046
2018-09-28,OG-Ticker,EUSA45 CMPN Curncy,MarketValue,0.01508
2018-09-28,OG-Ticker,EUSA5 CMPL Curncy,MarketValue,0.003899
2018-09-28,OG-Ticker,EUSA5 CMPN Curncy,MarketValue,0.003899
2018-09-28,OG-Ticker,EUSA50 CMPL Curncy,MarketValue,0.01501
2018-09-28,OG-Ticker,EUSA50 CMPN Curncy,MarketValue,0.01501
2018-09-28,OG-Ticker,EUSA55 CMPL Curncy,MarketValue,0.0149
2018-09-28,OG-Ticker,EUSA55 CMPN Curncy,MarketValue,0.0149
2018-09-28,OG-Ticker,EUSA6 CMPL Curncy,MarketValue,0.005348
2018-09-28,OG-Ticker,EUSA6 CMPN Curncy,MarketValue,0.005348
2018-09-28,OG-Ticker,EUSA60 CMPL Curncy,MarketValue,0.0149
2018-09-28,OG-Ticker,EUSA60 CMPN Curncy,MarketValue,0.0149
2018-09-28,OG-Ticker,EUSA7 CMPL Curncy,MarketValue,0.00664
2018-09-28,OG-Ticker,EUSA7 CMPN Curncy,MarketValue,0.00664
2018-09-28,OG-Ticker,EUSA8 CMPL Curncy,MarketValue,0.007815
2018-09-28,OG-Ticker,EUSA8 CMPN Curncy,MarketValue,0.007815
2018-09-28,OG-Ticker,EUSA9 CMPL Curncy,MarketValue,0.00889
2018-09-28,OG-Ticker,EUSA9 CMPN Curncy,MarketValue,0.00889
2018-09-28,OG-Ticker,EUSP011 CMPL Curncy,MarketValue,0.1725
2018-09-28,OG-Ticker,EUSP0110 CMPL Curncy,MarketValue,3.2
2018-09-28,OG-Ticker,EUSP0115 CMPL Curncy,MarketValue,4.42
2018-09-28,OG-Ticker,EUSP012 CMPL Curncy,MarketValue,0.455
2018-09-28,OG-Ticker,EUSP0120 CMPL Curncy,MarketValue,5.49
2018-09-28,OG-Ticker,EUSP013 CMPL Curncy,MarketValue,0.815
2018-09-28,OG-Ticker,EUSP0130 CMPL Curncy,MarketValue,7.38
2018-09-28,OG-Ticker,EUSP014 CMPL Curncy,MarketValue,1.225
2018-09-28,OG-Ticker,EUSP015 CMPL Curncy,MarketValue,1.635
2018-09-28,OG-Ticker,EUSP016 CMPL Curncy,MarketValue,1.98
2018-09-28,OG-Ticker,EUSP017 CMPL Curncy,MarketValue,2.305
2018-09-28,OG-Ticker,EUSP018 CMPL Curncy,MarketValue,2.61
2018-09-28,OG-Ticker,EUSP019 CMPL Curncy,MarketValue,2.92
2018-09-28,OG-Ticker,EUSP021 CMPL Curncy,MarketValue,0.4202
2018-09-28,OG-Ticker,EUSP0210 CMPL Curncy,MarketValue,5.13
2018-09-28,OG-Ticker,EUSP0215 CMPL Curncy,MarketValue,7
2018-09-28,OG-Ticker,EUSP022 CMPL Curncy,MarketValue,0.955
2018-09-28,OG-Ticker,EUSP0220 CMPL Curncy,MarketValue,8.69
2018-09-28,OG-Ticker,EUSP023 CMPL Curncy,MarketValue,1.54
2018-09-28,OG-Ticker,EUSP0230 CMPL Curncy,MarketValue,11.75
2018-09-28,OG-Ticker,EUSP024 CMPL Curncy,MarketValue,2.14
2018-09-28,OG-Ticker,EUSP025 CMPL Curncy,MarketValue,2.72
2018-09-28,OG-Ticker,EUSP026 CMPL Curncy,MarketValue,3.25
2018-09-28,OG-Ticker,EUSP027 CMPL Curncy,MarketValue,3.74
2018-09-28,OG-Ticker,EUSP028 CMPL Curncy,MarketValue,4.21
2018-09-28,OG-Ticker,EUSP029 CMPL Curncy,MarketValue,4.68
2018-09-28,OG-Ticker,EUSP031 CMPL Curncy,MarketValue,0.6706
2018-09-28,OG-Ticker,EUSP0310 CMPL Curncy,MarketValue,6.79
2018-09-28,OG-Ticker,EUSP0315 CMPL Curncy,MarketValue,9.16
2018-09-28,OG-Ticker,EUSP032 CMPL Curncy,MarketValue,1.4275
2018-09-28,OG-Ticker,EUSP0320 CMPL Curncy,MarketValue,11.35
2018-09-28,OG-Ticker,EUSP033 CMPL Curncy,MarketValue,2.2
2018-09-28,OG-Ticker,EUSP0330 CMPL Curncy,MarketValue,15.34
2018-09-28,OG-Ticker,EUSP034 CMPL Curncy,MarketValue,2.94
2018-09-28,OG-Ticker,EUSP035 CMPL Curncy,MarketValue,3.68
2018-09-28,OG-Ticker,EUSP036 CMPL Curncy,MarketValue,4.36
2018-09-28,OG-Ticker,EUSP037 CMPL Curncy,MarketValue,5.01
2018-09-28,OG-Ticker,EUSP038 CMPL Curncy,MarketValue,5.63
2018-09-28,OG-Ticker,EUSP039 CMPL Curncy,MarketValue,6.22
