Id,Strata Trade Type,Id Scheme,Trade Date,Start Date,End Date,Convention,Buy Sell,Notional,Fixed Rate,Price,PV,Quantity
IRS_LCH_ABN_217,Swap,OG,2017-10-30,2017-10-30,2034-11-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,75600000,1.358,122.113176801,15292186.9,1
IRS_LCH_ABN_218,Swap,OG,2017-11-15,2017-11-15,2033-11-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,26500000,1.293,120.231893521,4870053.22,1
IRS_LCH_ABN_22,Swap,OG,2016-08-16,2016-08-16,2026-08-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,0.283,104.723685757,753611.189999998,1
IRS_LCH_ABN_220,Swap,OG,2018-03-08,2018-03-08,2048-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.599,146.668750205,10940965.39,1
IRS_LCH_ABN_223,Swap,OG,2018-03-13,2018-03-13,2038-03-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.532,129.162078822,13545433.67,1
IRS_LCH_ABN_224,Swap,OG,2018-03-13,2018-03-13,2038-03-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.4e+07,1.5341,129.200122026,11936720.64,1
IRS_LCH_ABN_228,Swap,OG,2018-06-26,2018-06-26,2048-06-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.5e+07,1.523,145.052898135,18930608.92,1
IRS_LCH_ABN_229,Swap,OG,2018-06-26,2018-06-26,2043-06-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,12500000,1.4999,136.090157171,4196482.25,1
IRS_LCH_ABN_23,Swap,OG,2016-08-16,2016-08-16,2036-08-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+06,0.717,113.560189332,928180.19,1
IRS_LCH_ABN_230,Swap,OG,2018-06-26,2018-06-26,2038-06-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.2e+07,1.44,127.846389819,3084372.16,1
IRS_LCH_ABN_231,Swap,OG,2018-06-26,2018-06-26,2033-06-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,21300000,1.2695,119.523418989,3778495.45,1
IRS_LCH_ABN_232,Swap,OG,2018-06-26,2018-06-26,2028-06-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,16900000,0.8982,110.657934702,1582907.98,1
IRS_LCH_ABN_233,Swap,OG,2018-06-26,2018-06-26,2023-06-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,10100000,0.267,102.500149029,197405.220000001,1
IRS_LCH_ABN_234,Swap,OG,2018-10-19,2018-10-19,2043-10-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,20500000,1.534,137.392526115,7140489.11,1
IRS_LCH_ABN_235,Swap,OG,2018-10-19,2018-10-19,2033-10-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.2e+07,1.341,120.822664548,4179436.72,1
IRS_LCH_ABN_236,Swap,OG,2018-10-19,2018-10-19,2023-10-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+07,0.3875,103.147563097,-381625.010000002,1
IRS_LCH_ABN_237,Swap,OG,2018-10-23,2018-10-23,2033-10-25,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,1.3265,120.627721428,1878088.56,1
IRS_LCH_ABN_238,Swap,OG,2018-10-23,2018-10-23,2033-10-25,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.2e+07,1.328,120.648196119,2256163.24,1
IRS_LCH_ABN_239,Swap,OG,2018-10-23,2018-10-23,2023-10-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-18500000,0.3815,103.1273493,-463165.91,1
IRS_LCH_ABN_24,Swap,OG,2016-08-16,2016-08-16,2042-08-18,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4e+07,0.752,117.864313963,-6172884.13,1
IRS_LCH_ABN_245,Swap,OG,2019-01-22,2019-01-22,2044-01-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,18500000,1.3645,133.723978871,5769706.9,1
IRS_LCH_ABN_248,Swap,OG,2019-03-06,2019-03-06,2049-03-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,21700000,1.275,139.045870661,7817453.06,1
IRS_LCH_ABN_249,Swap,OG,2019-03-07,2019-03-07,2049-03-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,19800000,1.258,138.56179781,7036980.77,1
IRS_LCH_ABN_25,Swap,OG,2016-08-16,2016-08-16,2044-08-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,32500000,0.743,119.229961115,5415337.91,1
IRS_LCH_ABN_250,Swap,OG,2019-03-07,2019-03-07,2049-03-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.8e+07,1.2595,138.605640316,6405146.9,1
IRS_LCH_ABN_251,Swap,OG,2019-03-07,2019-03-07,2049-03-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,19900000,1.2155,137.319593467,6825322.41,1
IRS_LCH_ABN_252,Swap,OG,2019-03-07,2019-03-07,2049-03-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,26500000,1.26503,138.767273023,9472632.26,1
IRS_LCH_ABN_253,Swap,OG,2019-03-08,2019-03-08,2049-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,44400000,1.1755,136.154457522,14712253.39,1
IRS_LCH_ABN_254,Swap,OG,2019-03-08,2019-03-08,2049-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,28700000,1.1783,136.236304797,9533437.74,1
IRS_LCH_ABN_255,Swap,OG,2019-03-08,2019-03-08,2049-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,48500000,1.172,136.052148429,16021197.42,1
IRS_LCH_ABN_256,Swap,OG,2019-03-08,2019-03-08,2049-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,3e+07,1.157,135.613680886,9778478.76,1
IRS_LCH_ABN_257,Swap,OG,2019-03-08,2019-03-08,2049-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.4e+07,1.166,135.876761411,7885922.33,1
IRS_LCH_ABN_258,Swap,OG,2019-03-07,2019-03-07,2049-03-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,20500000,1.257,138.532569473,7279771.1,1
IRS_LCH_ABN_259,Swap,OG,2019-06-04,2019-06-04,2039-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,0.789,116.380597193,1412562.69,1
IRS_LCH_ABN_26,Swap,OG,2016-08-17,2016-08-17,2046-08-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,32700000,0.784,122.087803815,6323667.75,1
IRS_LCH_ABN_260,Swap,OG,2019-06-04,2019-06-04,2029-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,0.301,106.121065357,931278.98,1
IRS_LCH_ABN_261,Swap,OG,2019-06-04,2019-06-04,2049-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,11500000,0.8665,127.388500856,2789865.39,1
IRS_LCH_ABN_262,Swap,OG,2019-06-06,2019-06-06,2049-06-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,11500000,0.854,127.02936449,2749164,1
IRS_LCH_ABN_263,Swap,OG,2019-06-06,2019-06-06,2028-06-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.5e+07,0.1935,104.892248629,-1251709.66,1
IRS_LCH_ABN_264,Swap,OG,2019-06-06,2019-06-06,2021-06-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.5e+07,-0.299,100.200376997,-5668.84000000358,1
IRS_LCH_ABN_265,Swap,OG,2019-06-06,2019-06-06,2024-06-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4.5e+07,-0.1457,101.540473783,-395032.950000003,1
IRS_LCH_ABN_266,Swap,OG,2019-06-06,2019-06-06,2049-06-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,18065000,0.8565,127.103063483,4331891.78,1
IRS_LCH_ABN_267,Swap,OG,2019-06-06,2019-06-06,2049-06-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,14435000,0.8556,127.076531845,3457607.07,1
IRS_LCH_ABN_268,Swap,OG,2019-06-07,2019-06-07,2029-06-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,61600000,0.277,105.905956207,2737802.94000001,1
IRS_LCH_ABN_269,Swap,OG,2019-06-10,2019-06-10,2029-06-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,0.2845,105.97540726,3609828.64,1
IRS_LCH_ABN_27,Swap,OG,2016-08-17,2016-08-17,2046-08-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,0.789,122.220945506,1947157.52,1
IRS_LCH_ABN_270,Swap,OG,2019-06-11,2019-06-11,2029-06-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,92700000,0.2895,106.022008102,4221467.43000001,1
IRS_LCH_ABN_271,Swap,OG,2019-06-11,2019-06-11,2029-06-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,74500000,0.29,106.026585106,3396067.08000001,1
IRS_LCH_ABN_272,Swap,OG,2019-06-11,2019-06-11,2029-06-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,44200000,0.2903,106.029331309,2016061.68,1
IRS_LCH_ABN_274,Swap,OG,2019-06-11,2019-06-11,2029-06-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,47800000,0.2765,105.903005982,2119882.29,1
IRS_LCH_ABN_275,Swap,OG,2019-06-11,2019-06-11,2029-06-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,41200000,0.2743,105.882867162,1818881.68,1
IRS_LCH_ABN_276,Swap,OG,2019-06-11,2019-06-11,2029-06-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,62500000,0.276,105.898428977,2768951.98,1
IRS_LCH_ABN_277,Swap,OG,2019-06-12,2019-06-12,2029-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,47500000,0.2691,105.836064136,2074545.34,1
IRS_LCH_ABN_279,Swap,OG,2019-06-12,2019-06-12,2029-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.3e+07,0.2635,105.784785539,3150815.25,1
IRS_LCH_ABN_28,Swap,OG,2016-08-19,2016-08-19,2044-08-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,33200000,0.732,118.970117544,5445990.93,1
IRS_LCH_ABN_280,Swap,OG,2019-06-12,2019-06-12,2029-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.5e+07,0.2646,105.794858121,1946816.03,1
IRS_LCH_ABN_281,Swap,OG,2019-06-12,2019-06-12,2029-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+08,0.2735,105.876354461,4407754.19999999,1
IRS_LCH_ABN_282,Swap,OG,2019-06-12,2019-06-12,2049-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,18500000,0.848,126.864760248,4390589.86,1
IRS_LCH_ABN_283,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,17800000,0.7611,124.321767765,3774822.4,1
IRS_LCH_ABN_284,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,11500000,0.7635,124.392593216,2446934.68,1
IRS_LCH_ABN_285,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,13700000,0.765,124.436859123,2921108.35,1
IRS_LCH_ABN_286,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,14700000,0.771,124.613922752,3160356.29,1
IRS_LCH_ABN_287,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,14400000,0.7716,124.631629115,3098408.94,1
IRS_LCH_ABN_288,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,10900000,0.773,124.672943961,2349826.75,1
IRS_LCH_ABN_289,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,25300000,0.7726,124.661139719,5451198.56,1
IRS_LCH_ABN_290,Swap,OG,2019-06-19,2019-06-19,2025-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.5e+07,-0.12114,101.96434706,839143.659999996,1
IRS_LCH_ABN_291,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,4e+07,0.772,124.643433356,8611413.2,1
IRS_LCH_ABN_292,Swap,OG,2019-06-19,2019-06-19,2023-06-21,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7.5e+07,-0.2735,100.859630164,-225574.900000006,1
IRS_LCH_ABN_306,Swap,OG,2019-09-11,2019-09-11,2044-09-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,102300000,0.316,108.750180557,6339844.56999999,1
IRS_LCH_ABN_307,Swap,OG,2019-09-11,2019-09-11,2037-09-13,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.4e+08,0.23,105.564946132,-4945571.39000002,1
IRS_LCH_ABN_308,Swap,OG,2019-09-19,2019-09-19,2038-09-23,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.45e+08,0.245,105.854712331,-5394156.91,1
IRS_LCH_ABN_309,Swap,OG,2019-09-19,2019-09-19,2044-09-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,111400000,0.2975,108.303061084,6384545.00999999,1
IRS_LCH_ABN_31,Swap,OG,2016-08-22,2016-08-22,2044-08-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,38300000,0.74,119.169207058,6358814.58,1
IRS_LCH_ABN_319,Swap,OG,2019-12-06,2019-12-06,2034-12-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.3e+07,0.36,107.451100738,-1834328.7,1
IRS_LCH_ABN_32,Swap,OG,2016-08-23,2016-08-23,2046-03-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,8.8e+07,1.188,132.253889854,26018826.86,1
IRS_LCH_ABN_320,Swap,OG,2019-12-06,2019-12-06,2049-12-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.7e+07,0.518,117.514651696,2436701.04,1
IRS_LCH_ABN_321,Swap,OG,2019-12-06,2019-12-06,2049-12-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.7e+07,0.518,117.514651696,2436701.04,1
IRS_LCH_ABN_322,Swap,OG,2019-12-06,2019-12-06,2035-12-10,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.1e+07,0.395,108.073951685,-1897751.54,1
IRS_LCH_ABN_324,Swap,OG,2019-12-09,2019-12-09,2049-12-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.3e+07,0.505,117.131166002,4602880.9,1
IRS_LCH_ABN_325,Swap,OG,2019-12-09,2019-12-09,2049-12-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.3e+07,0.505,117.131166002,4602880.9,1
IRS_LCH_ABN_327,Swap,OG,2019-12-09,2019-12-09,2035-12-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.44e+08,0.3874,107.954437143,-8641676.05000001,1
IRS_LCH_ABN_328,Swap,OG,2019-12-09,2019-12-09,2049-12-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,79900000,0.5124,117.353160861,11321924.92,1
IRS_LCH_ABN_33,Swap,OG,2016-08-25,2036-08-29,2046-08-29,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.2e+08,0.801,109.3151593,-8174863.97999999,1
IRS_LCH_ABN_331,Swap,OG,2019-12-10,2019-12-10,2021-12-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-6.3e+08,-0.3281,100.29637509,-97288.2600001097,1
IRS_LCH_ABN_332,Swap,OG,2019-12-10,2019-12-10,2025-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,208900000,-0.1351,101.994597734,2239164.13,1
IRS_LCH_ABN_333,Swap,OG,2019-12-11,2019-12-11,2049-12-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.5e+07,0.51,117.281163448,4932292.28,1
IRS_LCH_ABN_334,Swap,OG,2019-12-11,2019-12-11,2038-12-13,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.35e+08,0.455,109.818199003,-10260466.79,1
IRS_LCH_ABN_335,Swap,OG,2019-12-11,2019-12-11,2049-12-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,88200000,0.504,117.101167605,12270620.2,1
IRS_LCH_ABN_336,Swap,OG,2019-12-12,2019-12-12,2049-12-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,0.5503,118.496904966,3828457.34,1
IRS_LCH_ABN_337,Swap,OG,2019-12-12,2019-12-12,2049-12-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,0.5018,117.041526013,3464612.6,1
IRS_LCH_ABN_338,Swap,OG,2019-12-12,2019-12-12,2049-12-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,28200000,0.521,117.617676031,4070557.32,1
IRS_LCH_ABN_339,Swap,OG,2019-12-12,2019-12-12,2025-12-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,128100000,-0.1325,102.011147506,1395016.75999999,1
IRS_LCH_ABN_34,Swap,OG,2016-09-07,2016-09-07,2040-12-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.102496227,35417959.44,1
IRS_LCH_ABN_340,Swap,OG,2019-12-12,2019-12-12,2021-12-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-386800000,-0.328,100.298643726,-71470.2400000095,1
IRS_LCH_ABN_341,Swap,OG,2019-12-12,2019-12-12,2025-12-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+08,-0.13343,102.005986735,2167690.56999999,1
IRS_LCH_ABN_342,Swap,OG,2019-12-12,2019-12-12,2021-12-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-603900000,-0.32914,100.296972983,-101494.870000005,1
IRS_LCH_ABN_343,Swap,OG,2019-12-12,2019-12-12,2021-12-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-9300000,-0.3285,100.297910944,-1650.24000000022,1
IRS_LCH_ABN_344,Swap,OG,2019-12-12,2019-12-12,2049-12-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,0.5053,117.14655336,3490869.44,1
IRS_LCH_ABN_346,Swap,OG,2019-12-20,2019-12-20,2037-11-03,EUR-FIXED-1Y-EURIBOR-6M,Sell,8.5e+07,1.778,133.036425134,26280793,1
IRS_LCH_ABN_347,Swap,OG,2020-03-10,2020-03-10,2027-03-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-18300000,-0.3655,100.620862546,76953.7299999967,1
IRS_LCH_ABN_348,Swap,OG,2020-03-10,2020-03-10,2025-03-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-19700000,-0.4184,100.462123946,51621.9899999984,1
IRS_LCH_ABN_349,Swap,OG,2020-03-10,2020-03-10,2022-03-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-35400000,-0.48955,100.07863679,56807.7699999958,1
IRS_LCH_ABN_35,Swap,OG,2016-09-07,2016-09-07,2041-01-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.239152396,35586132.11,1
IRS_LCH_ABN_350,Swap,OG,2020-03-10,2020-03-10,2030-03-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-23500000,-0.2825,100.52913212,228112.669999998,1
IRS_LCH_ABN_351,Swap,OG,2020-03-10,2020-03-10,2035-03-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-20200000,-0.1545,99.693189388,430555.459999997,1
IRS_LCH_ABN_352,Swap,OG,2020-03-10,2020-03-10,2040-03-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-31100000,-0.1136,98.611223984,1125729.77,1
IRS_LCH_ABN_353,Swap,OG,2020-03-12,2020-03-12,2040-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-16400000,-0.117,98.538307236,605230.049999999,1
IRS_LCH_ABN_354,Swap,OG,2020-03-12,2020-03-12,2035-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-10400000,-0.1045,100.440354581,143700.319999998,1
IRS_LCH_ABN_355,Swap,OG,2020-03-12,2020-03-12,2030-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-14100000,-0.238,100.965303662,75318.2599999998,1
IRS_LCH_ABN_356,Swap,OG,2020-03-12,2020-03-12,2027-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-10200000,-0.3025,101.050329093,-1007.25999999978,1
IRS_LCH_ABN_357,Swap,OG,2020-03-12,2020-03-12,2025-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.1e+07,-0.3693,100.696585112,3002.99000000022,1
IRS_LCH_ABN_358,Swap,OG,2020-03-12,2020-03-12,2022-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-18200000,-0.4635,100.123771976,20593.3900000006,1
IRS_LCH_ABN_359,Swap,OG,2020-03-12,2020-03-12,2025-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-39300000,-0.365,100.717143636,2649.33999999613,1
IRS_LCH_ABN_36,Swap,OG,2016-09-07,2016-09-07,2041-02-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.37568213,35740665.3,1
IRS_LCH_ABN_360,Swap,OG,2020-03-12,2020-03-12,2025-03-16,EUR-FIXED-1Y-EURIBOR-6M,Buy,-294500000,-0.365,100.717143636,19853.1800000072,1
IRS_LCH_ABN_361,Swap,OG,2020-03-16,2020-03-16,2025-03-18,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.2409,101.310968365,-571180.420000002,1
IRS_LCH_ABN_362,Swap,OG,2020-03-16,2020-03-16,2025-03-18,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+08,-0.27525,101.146641382,-610280.139999986,1
IRS_LCH_ABN_363,Swap,OG,2020-03-16,2020-03-16,2025-03-18,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.1e+08,-0.24262,101.302740056,-619247.310000002,1
IRS_LCH_ABN_364,Swap,OG,2020-03-17,2020-03-17,2025-03-19,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.2324,101.352152491,-306080.920000002,1
IRS_LCH_ABN_365,Swap,OG,2020-03-18,2020-03-18,2025-03-20,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.1439,101.776551785,-517069.660000004,1
IRS_LCH_ABN_366,Swap,OG,2020-03-13,2020-03-13,2025-03-17,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.6e+08,-0.2919,101.066640978,-532114.150000006,1
IRS_LCH_ABN_367,Swap,OG,2020-03-20,2020-03-20,2025-03-24,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.14,101.798359121,-521275.270000003,1
IRS_LCH_ABN_368,Swap,OG,2020-03-23,2020-03-23,2040-03-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+07,0.1935,104.789006191,-379326.779999999,1
IRS_LCH_ABN_369,Swap,OG,2020-03-23,2020-03-23,2040-03-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+07,0.1995,104.91000947,-397477.27,1
IRS_LCH_ABN_37,Swap,OG,2016-09-07,2016-09-07,2041-03-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,111500000,1.59,134.511721509,35866128.06,1
IRS_LCH_ABN_370,Swap,OG,2020-03-23,2020-03-23,2035-03-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-18400000,0.162,104.44965531,-477842.759999998,1
IRS_LCH_ABN_371,Swap,OG,2020-03-23,2020-03-23,2030-03-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-22600000,0.029,103.619039101,-471671.16,1
IRS_LCH_ABN_372,Swap,OG,2020-03-23,2020-03-23,2027-03-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-17300000,-0.0715,102.634442596,-269854.300000001,1
IRS_LCH_ABN_373,Swap,OG,2020-03-23,2020-03-23,2025-03-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-19200000,-0.17,101.655023976,-172276.970000003,1
IRS_LCH_ABN_374,Swap,OG,2020-03-23,2020-03-23,2022-03-25,EUR-FIXED-1Y-EURIBOR-6M,Buy,-41900000,-0.2953,100.419344107,-62470.0099999979,1
IRS_LCH_ABN_375,Swap,OG,2020-03-26,2020-03-26,2025-03-30,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.3e+08,-0.165,101.683296989,-2102459.20999998,1
IRS_LCH_ABN_376,Swap,OG,2020-03-26,2020-03-26,2025-03-30,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2e+08,-0.162,101.697759827,-1857151.06999999,1
IRS_LCH_ABN_377,Swap,OG,2020-03-27,2020-03-27,2025-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.203,101.500091271,-732660.200000003,1
IRS_LCH_ABN_378,Swap,OG,2020-03-27,2020-03-27,2027-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.1506,102.093233201,-1009135.31,1
IRS_LCH_ABN_379,Swap,OG,2020-03-27,2020-03-27,2027-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.1536,102.074348722,-989221.810000002,1
IRS_LCH_ABN_38,Swap,OG,2016-09-21,2016-09-21,2038-12-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.463,128.863644546,13326553.09,1
IRS_LCH_ABN_380,Swap,OG,2020-03-27,2020-03-27,2027-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.1455,102.128324711,-1044226.81999999,1
IRS_LCH_ABN_381,Swap,OG,2020-03-27,2020-03-27,2022-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4.2e+07,-0.31641,100.388251238,-45398.3700000048,1
IRS_LCH_ABN_382,Swap,OG,2020-03-27,2020-03-27,2025-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-19300000,-0.233,101.35675768,-113542.5,1
IRS_LCH_ABN_383,Swap,OG,2020-03-27,2020-03-27,2027-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-17400000,-0.1495,102.10258307,-177037.370000001,1
IRS_LCH_ABN_384,Swap,OG,2020-03-27,2020-03-27,2030-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-22700000,-0.0205,103.127082866,-360081.399999999,1
IRS_LCH_ABN_385,Swap,OG,2020-03-27,2020-03-27,2035-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-18500000,0.163,104.466467775,-482211.82,1
IRS_LCH_ABN_386,Swap,OG,2020-03-27,2020-03-27,2040-03-31,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3e+07,0.21829,105.293366715,-907591.940000001,1
IRS_LCH_ABN_387,Swap,OG,2020-03-30,2020-03-30,2025-04-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.2632,101.211040144,-221273.140000001,1
IRS_LCH_ABN_388,Swap,OG,2020-03-30,2020-03-30,2027-04-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.1774,101.909536982,-824406.100000009,1
IRS_LCH_ABN_389,Swap,OG,2020-04-03,2020-04-03,2027-04-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.25e+08,-0.16,102.032497199,-1177341.79000001,1
IRS_LCH_ABN_39,Swap,OG,2016-09-21,2016-09-21,2038-12-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.506,129.668661864,13724152.27,1
