Strata Trade Type,Id Scheme,Id,MALE,DATE_OF_BIRTH,EXPIRY_DATE,TARIF_ID,INV_ACC_GUAR,INV_ACC,INV_ACC_PROXY,INV_ACC_EXP_RATE,INV_ACC_EXP_RATE_GUAR,INV_ACC_RATE_GUAR,MORT_REST,CURRENCY
Policy,OG,820115018,True,1982-01-15,2046-12-30,220,8552.15,0,8962.96,0.0087,0,0.03,90,EUR
Policy,OG,820115022,True,1982-01-15,2043-12-30,221,1517.25,1959.23,1527.14,0.0133,0.0124,0.0125,0,EUR
Policy,OG,820116016,False,1982-01-16,2046-12-30,221,147.64,1075.06,132.73,0.0133,0.0124337088162521,0.0125,0,EUR
Policy,OG,820118011,True,1982-01-18,2046-12-30,220,1754.33,0,1644.47,0.0087,0,0.03,0,EUR
Policy,OG,820119021,True,1982-01-19,2046-12-30,220,2949.28,0,2755.68,0.0087,0,0.03,90,EUR
Policy,OG,820120021,False,1982-01-20,2046-12-30,220,871.32,0,953.15,0.0087,0,0.03,90,EUR
Policy,OG,820121011,False,1982-01-21,2046-12-30,220,10258.24,0,10794.33,0.0087,0,0.03,90,EUR
Policy,OG,820123007,False,1982-01-23,2046-12-30,220,6463.49,0,6675.28,0.0087,0,0.03,0,EUR
Policy,OG,820123010,True,1982-01-23,2046-12-30,220,11241.51,0,11735.2,0.0087,0,0.03,0,EUR
Policy,OG,820125007,False,1982-01-25,2046-12-30,220,1135.2,0,1186.45,0.0087,0,0.03,0,EUR
Policy,OG,820125009,False,1982-01-25,2046-12-30,220,25833.38,0,26590.49,0.0087,0,0.03,90,EUR
Policy,OG,820125010,True,1982-01-25,2046-12-30,220,4902.99,0,5032.5,0.0087,0,0.03,90,EUR
Policy,OG,820127013,True,1982-01-27,2046-12-30,220,9320.13,0,9391.02,0.0087,0,0.03,90,EUR
Policy,OG,820128014,True,1982-01-28,2046-12-30,220,9349.11,0,9586.81,0.0087,0,0.03,90,EUR
Policy,OG,820202018,False,1982-02-02,2047-01-30,220,693.85,0,721.36,0.0087,0,0.03,0,EUR
Policy,OG,820202020,False,1982-02-02,2047-01-30,220,1311.93,0,1422.74,0.0087,0,0.03,90,EUR
Policy,OG,820203010,True,1982-02-03,2047-01-30,220,3617.94,0,3699.73,0.0087,0,0.03,90,EUR
Policy,OG,820203016,False,1982-02-03,2047-01-30,220,3174.82,0,3408.03,0.0087,0,0.03,90,EUR
Policy,OG,820210018,True,1982-02-10,2047-01-30,220,9826.55,0,10282.62,0.0087,0,0.03,90,EUR
Policy,OG,820211013,False,1982-02-11,2047-01-30,220,4677.04,0,4859.43,0.0087,0,0.03,0,EUR
Policy,OG,820213003,True,1982-02-13,2047-01-30,220,5672.35,0,5774.27,0.0087,0,0.03,0,EUR
Policy,OG,820214013,False,1982-02-14,2044-01-30,221,76.52,0,66.64,0.0133,0,0.0125,0,EUR
Policy,OG,820214014,False,1982-02-14,2047-01-30,221,52.23,0,53.7,0.0133,0,0.0125,0,EUR
Policy,OG,820215006,True,1982-02-15,2047-01-30,220,8599.49,0,8505.43,0.0087,0,0.03,90,EUR
Policy,OG,820218020,True,1982-02-18,2047-01-30,220,3907.18,0,3990.35,0.0087,0,0.03,0,EUR
Policy,OG,820218025,False,1982-02-18,2047-01-30,220,1617.62,0,1707.91,0.0087,0,0.03,90,EUR
Policy,OG,820218026,False,1982-02-18,2047-01-30,220,5702.8,0,6004.47,0.0087,0,0.03,90,EUR
Policy,OG,820219010,False,1982-02-19,2047-01-30,221,3525.75,0,3148.25,0.0133,0,0.0125,0,EUR
Policy,OG,820223009,False,1982-02-23,2047-01-30,220,604.04,0,661.97,0.0087,0,0.03,0,EUR
Policy,OG,820225013,False,1982-02-25,2047-01-30,220,769.32,0,769.75,0.0087,0,0.03,90,EUR
Policy,OG,820225016,False,1982-02-25,2047-01-30,220,1859.3,0,2028.08,0.0087,0,0.03,0,EUR
Policy,OG,820228007,True,1982-02-28,2047-01-30,221,103.13,0,100.72,0.0133,0,0.0125,0,EUR
Policy,OG,820301011,False,1982-03-01,2047-02-28,220,9681.87,0,9986.7,0.0087,0,0.03,90,EUR
Policy,OG,820302019,False,1982-03-02,2047-02-28,221,773.13,0,765.55,0.0133,0,0.0125,90,EUR
Policy,OG,820307010,False,1982-03-07,2047-02-28,220,1575.98,0,1647.5,0.0087,0,0.03,0,EUR
Policy,OG,820308007,True,1982-03-08,2047-02-28,220,636.72,0,683.66,0.0087,0,0.03,0,EUR
Policy,OG,820308008,True,1982-03-08,2047-02-28,220,4265.18,0,4426.2,0.0087,0,0.03,0,EUR
Policy,OG,820311015,True,1982-03-11,2047-02-28,220,2194.28,0,2323.33,0.0087,0,0.03,90,EUR
Policy,OG,820313009,False,1982-03-13,2047-02-28,220,3858.29,0,4093.31,0.0087,0,0.03,90,EUR
Policy,OG,820314010,False,1982-03-14,2047-02-28,220,906.37,0,966.46,0.0087,0,0.03,90,EUR
Policy,OG,820315016,False,1982-03-15,2047-02-28,221,1840.41,0,1601.89,0.0133,0,0.0125,90,EUR
Policy,OG,820315017,False,1982-03-15,2047-02-28,221,1502.84,0,1389.58,0.0133,0,0.0125,0,EUR
Policy,OG,820316019,True,1982-03-16,2047-02-28,220,5953.37,0,6073.34,0.0087,0,0.03,90,EUR
Policy,OG,820317008,False,1982-03-17,2047-02-28,220,11408.04,0,11739.88,0.0087,0,0.03,90,EUR
Policy,OG,820317010,True,1982-03-17,2047-02-28,220,428.8,0,463.37,0.0087,0,0.03,90,EUR
Policy,OG,820318023,False,1982-03-18,2047-02-28,220,9905.33,0,10059.01,0.0087,0,0.03,90,EUR
Policy,OG,820318024,False,1982-03-18,2047-02-28,220,4570.4,0,4935.72,0.0087,0,0.03,90,EUR
Policy,OG,820320005,True,1982-03-20,2047-02-28,220,5065.91,0,4999.16,0.0087,0,0.03,0,EUR
Policy,OG,820320006,True,1982-03-20,2047-02-28,220,7564.04,0,7406.99,0.0087,0,0.03,0,EUR
Policy,OG,820321011,False,1982-03-21,2047-02-28,220,5679.95,0,5856,0.0087,0,0.03,0,EUR
Policy,OG,820321012,True,1982-03-21,2047-02-28,220,1702.77,0,1733.46,0.0087,0,0.03,90,EUR
Policy,OG,820321013,False,1982-03-21,2047-02-28,220,3496.81,0,5330.45,0.0087,0,0.03,90,EUR
Policy,OG,820324016,False,1982-03-24,2047-02-28,220,5259.8,0,5548.61,0.0087,0,0.03,90,EUR
Policy,OG,820324018,False,1982-03-24,2047-02-28,221,1385.37,0,1198.46,0.0133,0,0.0125,90,EUR
Policy,OG,820325006,False,1982-03-25,2047-02-28,220,6414.69,0,6510.32,0.0087,0,0.03,90,EUR
Policy,OG,820327014,False,1982-03-27,2047-02-28,220,4587.33,0,4768.23,0.0087,0,0.03,0,EUR
Policy,OG,820328010,True,1982-03-28,2047-02-28,220,953.55,0,957.62,0.0087,0,0.03,0,EUR
Policy,OG,820329013,True,1982-03-29,2047-02-28,220,7189.03,0,7352.49,0.0087,0,0.03,90,EUR
Policy,OG,820329015,True,1982-03-29,2047-02-28,220,9214.48,0,9363.93,0.0087,0,0.03,90,EUR
Policy,OG,820329021,True,1982-03-29,2047-02-28,221,755.06,0,662.58,0.0133,0,0.0125,90,EUR
Policy,OG,820331022,False,1982-03-31,2047-02-28,221,358.07,0,329.76,0.0133,0,0.0125,90,EUR
Policy,OG,820402019,False,1982-04-02,2047-03-30,220,1268.6,0,1281.32,0.0087,0,0.03,0,EUR
Policy,OG,820403015,True,1982-04-03,2047-03-30,220,8546.92,0,8826.24,0.0087,0,0.03,90,EUR
Policy,OG,820403016,False,1982-04-03,2047-03-30,220,1118.44,0,1247.53,0.0087,0,0.03,0,EUR
Policy,OG,820405018,True,1982-04-05,2047-03-30,220,2779.59,0,3514.65,0.0087,0,0.03,0,EUR
Policy,OG,820409011,False,1982-04-09,2047-03-30,220,6099.91,0,6280.09,0.0087,0,0.03,90,EUR
Policy,OG,820412008,False,1982-04-12,2047-03-30,220,1716.33,0,2472.49,0.0087,0,0.03,90,EUR
Policy,OG,820413020,True,1982-04-13,2047-03-30,221,331.4,0,301.95,0.0133,0,0.0125,0,EUR
Policy,OG,820414016,True,1982-04-14,2047-03-30,220,1795.14,0,1830.14,0.0087,0,0.03,0,EUR
Policy,OG,820414017,False,1982-04-14,2047-03-30,220,2575.1,0,2623.92,0.0087,0,0.03,0,EUR
Policy,OG,820414020,True,1982-04-14,2047-03-30,220,1508.47,0,1548.22,0.0087,0,0.03,90,EUR
Policy,OG,820414023,False,1982-04-14,2047-03-30,221,3959.97,0,3239.2,0.0133,0,0.0125,0,EUR
Policy,OG,820415010,False,1982-04-15,2047-03-30,220,2922.02,0,3067.89,0.0087,0,0.03,0,EUR
Policy,OG,820415012,False,1982-04-15,2047-03-30,220,3707.14,0,3834.55,0.0087,0,0.03,0,EUR
Policy,OG,820416021,False,1982-04-16,2047-03-30,221,970.44,0,863.13,0.0133,0,0.0125,0,EUR
Policy,OG,820418014,False,1982-04-18,2047-03-30,220,4477.68,0,4516.86,0.0087,0,0.03,0,EUR
Policy,OG,820418016,True,1982-04-18,2047-03-30,220,9197.54,0,9752.87,0.0087,0,0.03,90,EUR
Policy,OG,820423010,False,1982-04-23,2047-03-30,220,12954.3,0,14094.13,0.0087,0,0.03,90,EUR
Policy,OG,820425005,False,1982-04-25,2047-03-30,220,5486.87,0,5527.96,0.0087,0,0.03,0,EUR
Policy,OG,820425007,True,1982-04-25,2047-03-30,220,1505.31,0,1998.42,0.0087,0,0.03,0,EUR
Policy,OG,820426013,True,1982-04-26,2047-03-30,220,7804.18,0,8315.4,0.0087,0,0.03,90,EUR
Policy,OG,820427016,False,1982-04-27,2047-03-30,220,7641.15,0,7981.35,0.0087,0,0.03,90,EUR
Policy,OG,820429016,True,1982-04-29,2047-03-30,220,5291.06,0,5643.02,0.0087,0,0.03,0,EUR
Policy,OG,820429023,True,1982-04-29,2047-03-30,220,2591.21,0,2757.41,0.0087,0,0.03,90,EUR
Policy,OG,820503013,False,1982-05-03,2047-04-30,220,10539.23,0,10796.61,0.0087,0,0.03,90,EUR
Policy,OG,820503015,True,1982-05-03,2047-04-30,220,6835.76,0,6959.49,0.0087,0,0.03,90,EUR
Policy,OG,820504017,False,1982-05-04,2047-04-30,221,539.27,0,555.52,0.0133,0,0.0125,0,EUR
Policy,OG,820504018,False,1982-05-04,2047-04-30,221,5309.63,0,5376.24,0.0133,0,0.0125,0,EUR
Policy,OG,820504019,False,1982-05-04,2047-04-30,221,497,0,435.54,0.0133,0,0.0125,0,EUR
Policy,OG,820505009,True,1982-05-05,2047-04-30,220,1296,0,1346.99,0.0087,0,0.03,90,EUR
Policy,OG,820505011,False,1982-05-05,2047-04-30,220,4591.55,0,4704.54,0.0087,0,0.03,90,EUR
Policy,OG,820507024,True,1982-05-07,2047-04-30,220,4537.65,0,4765.19,0.0087,0,0.03,0,EUR
Policy,OG,820508014,True,1982-05-08,2047-04-30,220,8190.43,0,8569.95,0.0087,0,0.03,0,EUR
Policy,OG,820508017,False,1982-05-08,2047-04-30,220,0,10035.48,0,0,0.0122661995240885,0,90,EUR
Policy,OG,820510009,True,1982-05-10,2047-04-30,220,565.17,0,589.9,0.0087,0,0.03,90,EUR
Policy,OG,820510013,True,1982-05-10,2047-04-30,220,3178.18,0,3228.42,0.0087,0,0.03,0,EUR
Policy,OG,820513014,True,1982-05-13,2047-04-30,220,120.23,0,117.72,0.0087,0,0.03,0,EUR
Policy,OG,820514011,False,1982-05-14,2047-04-30,220,5779.51,0,5455.01,0.0087,0,0.03,90,EUR
Policy,OG,820514014,True,1982-05-14,2047-04-30,220,4593,0,4726.7,0.0087,0,0.03,0,EUR
Policy,OG,820514017,False,1982-05-14,2047-04-30,220,720.3,0,901.57,0.0087,0,0.03,90,EUR
Policy,OG,820514018,True,1982-05-14,2044-04-30,221,359.85,0,374.53,0.0133,0,0.0125,0,EUR
Policy,OG,820515010,False,1982-05-15,2047-04-30,220,2010.04,0,2096.71,0.0087,0,0.03,0,EUR
Policy,OG,820517016,True,1982-05-17,2047-04-30,220,12853.91,0,13460.48,0.0087,0,0.03,0,EUR
Policy,OG,820518010,False,1982-05-18,2047-04-30,220,7283.34,0,7356.8,0.0087,0,0.03,0,EUR
Policy,OG,820519020,True,1982-05-19,2047-04-30,220,1281.15,0,1291.92,0.0087,0,0.03,0,EUR
Policy,OG,820519029,False,1982-05-19,2047-04-30,221,807.75,0,855.56,0.0133,0,0.0125,0,EUR
Policy,OG,820520008,True,1982-05-20,2047-04-30,220,8261.65,0,8334.95,0.0087,0,0.03,90,EUR
Policy,OG,820520010,False,1982-05-20,2047-04-30,220,436.47,0,420.49,0.0087,0,0.03,90,EUR
Policy,OG,820523014,True,1982-05-23,2047-04-30,221,479.18,0,431.34,0.0133,0,0.0125,0,EUR
Policy,OG,820524014,False,1982-05-24,2047-04-30,220,437.98,0,480.48,0.0087,0,0.03,90,EUR
Policy,OG,820524015,False,1982-05-24,2047-04-30,221,3969,0,3318.92,0.0133,0,0.0125,0,EUR
Policy,OG,820527010,True,1982-05-27,2047-04-30,220,75.31,0,82.54,0.0087,0,0.03,90,EUR
Policy,OG,820527013,True,1982-05-27,2047-04-30,221,1443.4,0,1298.2,0.0133,0,0.0125,90,EUR
Policy,OG,820527014,True,1982-05-27,2047-04-30,221,334.52,0,297.83,0.0133,0,0.0125,0,EUR
Policy,OG,820530018,False,1982-05-30,2047-04-30,221,1454.32,0,1463.76,0.0133,0,0.0125,0,EUR
Policy,OG,820531009,False,1982-05-31,2047-04-30,221,1463.38,0,1314.48,0.0133,0,0.0125,90,EUR
Policy,OG,820602014,False,1982-06-02,2047-05-30,220,7443.9,0,7071.31,0.0087,0,0.03,90,EUR
Policy,OG,820602015,False,1982-06-02,2047-05-30,220,2868.69,0,2940.52,0.0087,0,0.03,0,EUR
Policy,OG,820602016,False,1982-06-02,2047-05-30,220,5773.86,0,6192.69,0.0087,0,0.03,90,EUR
Policy,OG,820605012,True,1982-06-05,2047-05-30,220,1596.92,0,1577.99,0.0087,0,0.03,90,EUR
Policy,OG,820606015,True,1982-06-06,2047-05-30,220,9382.25,0,9657.66,0.0087,0,0.03,0,EUR
Policy,OG,820615018,True,1982-06-15,2047-05-30,221,1705.4,0,1554.38,0.0133,0,0.0125,0,EUR
Policy,OG,820617012,True,1982-06-17,2047-05-30,220,1681.54,0,1718.59,0.0087,0,0.03,0,EUR
Policy,OG,820617014,True,1982-06-17,2047-05-30,221,2525.43,0,2125.5,0.0133,0,0.0125,0,EUR
Policy,OG,820618010,False,1982-06-18,2047-05-30,220,9387.63,0,9731.87,0.0087,0,0.03,90,EUR
Policy,OG,820618015,True,1982-06-18,2047-05-30,220,3430.36,0,3556.41,0.0087,0,0.03,0,EUR
Policy,OG,820618017,True,1982-06-18,2047-05-30,221,1994.9,0,1635.16,0.0097,0,0.03,90,EUR
Policy,OG,820623013,False,1982-06-23,2047-05-30,220,1190.53,0,1329.19,0.0087,0,0.03,90,EUR
Policy,OG,820623014,True,1982-06-23,2044-05-30,221,986.15,0,997.63,0.0133,0,0.0125,0,EUR
Policy,OG,820628033,False,1982-06-28,2047-05-30,220,3231.22,0,3323.23,0.0087,0,0.03,90,EUR
Policy,OG,820703015,False,1982-07-03,2047-06-30,220,3268.43,0,3728.24,0.0087,0,0.03,0,EUR
Policy,OG,820706014,False,1982-07-06,2047-06-30,220,3602.35,0,3696.76,0.0087,0,0.03,90,EUR
Policy,OG,820709020,False,1982-07-09,2047-06-30,220,8041.65,0,8133.09,0.0087,0,0.03,90,EUR
Policy,OG,820709022,False,1982-07-09,2047-06-30,220,7470.43,0,7420.77,0.0087,0,0.03,0,EUR
Policy,OG,820709024,False,1982-07-09,2047-06-30,220,234.18,0,239,0.0087,0,0.03,90,EUR
Policy,OG,820714008,True,1982-07-14,2047-06-30,220,2530.96,0,2759.67,0.0087,0,0.03,90,EUR
Policy,OG,820714010,False,1982-07-14,2047-06-30,220,2254.96,0,2327.72,0.0087,0,0.03,90,EUR
Policy,OG,820716013,False,1982-07-16,2047-06-30,220,635.23,0,668.5,0.0087,0,0.03,90,EUR
Policy,OG,820717014,False,1982-07-17,2047-06-30,220,1989.05,0,2517.77,0.0087,0,0.03,90,EUR
Policy,OG,820717015,False,1982-07-17,2044-06-30,221,1432.06,0,1273.92,0.0133,0,0.0125,90,EUR
Policy,OG,820719013,False,1982-07-19,2047-06-30,220,12300.1,0,12504.97,0.0087,0,0.03,0,EUR
Policy,OG,820719018,True,1982-07-19,2047-06-30,221,103.13,0,100.72,0.0133,0,0.0125,0,EUR
Policy,OG,820720014,True,1982-07-20,2047-06-30,220,4463.56,0,4541.08,0.0087,0,0.03,0,EUR
Policy,OG,820723013,False,1982-07-23,2047-06-30,220,1608,0,2277.13,0.0087,0,0.03,90,EUR
Policy,OG,820724011,True,1982-07-24,2047-06-30,221,316.03,0,289.41,0.0133,0,0.0125,0,EUR
Policy,OG,820726013,True,1982-07-26,2047-06-30,221,237.78,0,217.54,0.0133,0,0.0125,0,EUR
Policy,OG,820727007,True,1982-07-27,2047-06-30,220,1055.17,0,1327.36,0.0087,0,0.03,0,EUR
Policy,OG,820728013,False,1982-07-28,2047-06-30,220,844.34,0,865.19,0.0087,0,0.03,0,EUR
Policy,OG,820728015,False,1982-07-28,2047-06-30,221,688.44,0,692.08,0.0133,0,0.0125,0,EUR
Policy,OG,820802012,True,1982-08-02,2047-07-30,220,1280.27,0,1225.67,0.0087,0,0.03,90,EUR
Policy,OG,820802013,True,1982-08-02,2047-07-30,220,7593.7,0,7589.48,0.0087,0,0.03,0,EUR
Policy,OG,820802016,False,1982-08-02,2047-07-30,221,4616.38,0,4674.37,0.0133,0,0.0125,0,EUR
Policy,OG,820802017,True,1982-08-02,2047-07-30,221,1172.97,0,929.23,0.0097,0,0.03,90,EUR
Policy,OG,820806006,True,1982-08-06,2047-07-30,220,296.91,0,296.38,0.0087,0,0.03,0,EUR
Policy,OG,820806009,False,1982-08-06,2047-07-30,220,8220.58,0,8463.36,0.0087,0,0.03,0,EUR
Policy,OG,820807010,False,1982-08-07,2047-07-30,220,3353.1,0,3372.49,0.0087,0,0.03,90,EUR
Policy,OG,820808008,False,1982-08-08,2047-07-30,220,776.68,0,714.86,0.0087,0,0.03,90,EUR
Policy,OG,820809010,False,1982-08-09,2047-07-30,221,36.15,297.39,35.97,0.0133,0.00810323144692155,0.0125,0,EUR
Policy,OG,820810009,True,1982-08-10,2047-07-30,220,1919.29,0,1987.03,0.0087,0,0.03,90,EUR
Policy,OG,820811015,False,1982-08-11,2047-07-30,220,6437.36,0,6621.47,0.0087,0,0.03,90,EUR
Policy,OG,820811017,False,1982-08-11,2047-07-30,220,13895.34,0,14491.19,0.0087,0,0.03,0,EUR
Policy,OG,820813016,True,1982-08-13,2047-07-30,220,419.51,0,374.68,0.0087,0,0.03,90,EUR
Policy,OG,820815018,True,1982-08-15,2047-07-30,221,1544.63,1612.64,1563.41,0.011366535027806,0.0109141779938486,0.0217446958891142,90,EUR
Policy,OG,820819006,True,1982-08-19,2047-07-30,220,266.96,0,265.1,0.0087,0,0.03,90,EUR
Policy,OG,820822015,False,1982-08-22,2047-07-30,220,11446.46,0,11823.78,0.0087,0,0.03,90,EUR
Policy,OG,820824023,True,1982-08-24,2047-07-30,220,2833.63,0,2920.4,0.0087,0,0.03,90,EUR
Policy,OG,820824029,True,1982-08-24,2047-07-30,221,1322.41,0,1144.57,0.0133,0,0.0125,0,EUR
Policy,OG,820824030,False,1982-08-24,2047-07-30,221,1077.97,0,905.06,0.0133,0,0.0125,0,EUR
Policy,OG,820825015,True,1982-08-25,2047-07-30,220,4926.3,0,5080.8,0.0087,0,0.03,0,EUR
Policy,OG,820825016,True,1982-08-25,2047-07-30,220,76.66,0,212.01,0.0087,0,0.03,0,EUR
Policy,OG,820826013,False,1982-08-26,2047-07-30,220,643.1,0,607.13,0.0087,0,0.03,90,EUR
Policy,OG,820828008,False,1982-08-28,2047-07-30,220,1465.08,0,1367.43,0.0087,0,0.03,90,EUR
Policy,OG,820828015,False,1982-08-28,2047-07-30,221,770.01,0,763.06,0.0114102115556941,0,0.0221591028228449,0,EUR
Policy,OG,820830025,False,1982-08-30,2047-07-30,220,11448.5,0,12501.16,0.0087,0,0.03,0,EUR
Policy,OG,820902022,False,1982-09-02,2047-08-30,220,4041.12,0,4140.28,0.0087,0,0.03,0,EUR
Policy,OG,820903014,False,1982-09-03,2047-08-30,220,2564.46,0,2618.81,0.0087,0,0.03,0,EUR
Policy,OG,820903016,True,1982-09-03,2047-08-30,220,1827.19,0,1863.94,0.0087,0,0.03,0,EUR
Policy,OG,820906010,False,1982-09-06,2047-08-30,220,3288.61,0,3445.11,0.0087,0,0.03,90,EUR
Policy,OG,820906011,False,1982-09-06,2047-08-30,220,2445.78,0,2561.38,0.0087,0,0.03,0,EUR
Policy,OG,820906012,False,1982-09-06,2047-08-30,220,6903.68,0,7159.7,0.0087,0,0.03,0,EUR
Policy,OG,820906014,False,1982-09-06,2047-08-30,221,567.43,621.58,496.89,0.0133,0.0124,0.0125,0,EUR
Policy,OG,820908006,False,1982-09-08,2047-08-30,220,5187.96,0,5507.05,0.0087,0,0.03,90,EUR
Policy,OG,820910013,True,1982-09-10,2047-08-30,220,6009.75,0,5987.87,0.0087,0,0.03,90,EUR
Policy,OG,820911016,False,1982-09-11,2047-08-30,220,6724.53,0,6906.62,0.0087,0,0.03,0,EUR
Policy,OG,820912011,False,1982-09-12,2047-08-30,220,2759.89,0,2532.55,0.0087,0,0.03,90,EUR
Policy,OG,820912012,True,1982-09-12,2047-08-30,220,10077.38,0,11340.5,0.0087,0,0.03,90,EUR
Policy,OG,820913018,False,1982-09-13,2047-08-30,220,4860.5,0,6764.67,0.0087,0,0.03,90,EUR
Policy,OG,820913020,False,1982-09-13,2047-08-30,220,3630.81,0,3732.46,0.0087,0,0.03,90,EUR
Policy,OG,820915013,False,1982-09-15,2047-08-30,220,5022.92,0,5063.47,0.0087,0,0.03,90,EUR
Policy,OG,820915018,True,1982-09-15,2047-08-30,220,1715.5,0,1753.88,0.0087,0,0.03,90,EUR
Policy,OG,820915019,True,1982-09-15,2047-08-30,220,2578.54,0,2581.57,0.0087,0,0.03,90,EUR
Policy,OG,820917026,False,1982-09-17,2047-08-30,221,1209.88,1534.65,1141.38,0.0133,0.0125,0.0125,0,EUR
Policy,OG,820921006,False,1982-09-21,2047-08-30,220,3139.48,0,3177.95,0.0087,0,0.03,0,EUR
Policy,OG,820922014,False,1982-09-22,2047-08-30,220,2382.61,0,2310.25,0.0087,0,0.03,90,EUR
Policy,OG,820923020,True,1982-09-23,2047-08-30,220,10690.67,0,11065.55,0.0087,0,0.03,0,EUR
Policy,OG,820923023,True,1982-09-23,2047-08-30,220,1069.62,0,1161.13,0.0087,0,0.03,90,EUR
Policy,OG,820924011,False,1982-09-24,2047-08-30,220,1831.82,0,1949.48,0.0087,0,0.03,0,EUR
Policy,OG,820925012,True,1982-09-25,2047-08-30,220,245.69,0,238,0.0087,0,0.03,0,EUR
Policy,OG,820927014,False,1982-09-27,2047-08-30,220,5934.99,0,6052.36,0.0087,0,0.03,90,EUR
Policy,OG,820930006,False,1982-09-30,2047-08-30,220,7009.65,0,7117.88,0.0087,0,0.03,0,EUR
Policy,OG,821001013,True,1982-10-01,2047-09-30,220,11997.71,0,12442.53,0.0087,0,0.03,90,EUR
Policy,OG,821002017,True,1982-10-02,2047-09-30,220,3525.79,0,3764.65,0.0087,0,0.03,0,EUR
Policy,OG,821002020,False,1982-10-02,2047-09-30,221,382.52,244.38,341.58,0.0133,0.0045,0.0125,0,EUR
Policy,OG,821004018,True,1982-10-04,2047-09-30,221,94.69,0,64.21,0.0097,0,0.03,90,EUR
Policy,OG,821005011,True,1982-10-05,2047-09-30,220,258.16,0,293.26,0.0087,0,0.03,90,EUR
Policy,OG,821005017,False,1982-10-05,2047-09-30,220,494.63,0,526.93,0.0087,0,0.03,90,EUR
Policy,OG,821007016,False,1982-10-07,2047-09-30,220,12275.39,0,12522.65,0.0087,0,0.03,90,EUR
Policy,OG,821008016,True,1982-10-08,2047-09-30,220,166.71,0,164.64,0.0087,0,0.03,0,EUR
Policy,OG,821008022,False,1982-10-08,2047-09-30,220,2814.18,0,2912.38,0.0087,0,0.03,0,EUR
Policy,OG,821010007,True,1982-10-10,2047-09-30,220,625.52,0,586.72,0.0087,0,0.03,90,EUR
Policy,OG,821010012,False,1982-10-10,2047-09-30,221,1632.79,0,1433.47,0.0133,0,0.0125,0,EUR
Policy,OG,821011012,False,1982-10-11,2047-09-30,220,767.22,0,802.04,0.0087,0,0.03,90,EUR
Policy,OG,821012007,False,1982-10-12,2047-09-30,220,5445.73,0,5544.49,0.0087,0,0.03,90,EUR
Policy,OG,821013013,False,1982-10-13,2047-09-30,220,5475.82,0,6003.83,0.0087,0,0.03,0,EUR
Policy,OG,821013014,False,1982-10-13,2047-09-30,221,3178.69,0,3086.7,0.0133,0,0.0125,0,EUR
Policy,OG,821014010,True,1982-10-14,2047-09-30,220,1542.29,0,1585.1,0.0087,0,0.03,0,EUR
Policy,OG,821014019,True,1982-10-14,2047-09-30,220,892.11,0,866.52,0.0087,0,0.03,90,EUR
Policy,OG,821015016,False,1982-10-15,2047-09-30,220,10264.02,0,10791.03,0.0087,0,0.03,0,EUR
Policy,OG,821015017,False,1982-10-15,2047-09-30,220,11153.16,0,11111.34,0.0087,0,0.03,90,EUR
Policy,OG,821016013,False,1982-10-16,2047-09-30,220,1461.35,0,1573.22,0.0087,0,0.03,90,EUR
Policy,OG,821016014,True,1982-10-16,2047-09-30,220,4275.54,0,4473.38,0.0087,0,0.03,90,EUR
Policy,OG,821016016,True,1982-10-16,2047-09-30,221,845.07,0,773.18,0.0133,0,0.0125,90,EUR
Policy,OG,821017011,False,1982-10-17,2047-09-30,220,830.31,0,872.96,0.0087,0,0.03,90,EUR
Policy,OG,821017021,False,1982-10-17,2047-09-30,221,58.29,0,54.74,0.0133,0,0.0125,0,EUR
Policy,OG,821019011,False,1982-10-19,2047-09-30,220,7570.24,0,7734.43,0.0087,0,0.03,90,EUR
Policy,OG,821019015,True,1982-10-19,2047-09-30,221,1706.99,0,1561.93,0.0133,0,0.0125,0,EUR
Policy,OG,821019016,False,1982-10-19,2047-09-30,221,12593.37,0,10806.69,0.0097,0,0.03,90,EUR
Policy,OG,821020009,False,1982-10-20,2047-09-30,221,3019.31,0,3035.83,0.0133,0,0.0125,0,EUR
Policy,OG,821024009,False,1982-10-24,2047-09-30,221,1117.85,0,994.33,0.0133,0,0.0125,0,EUR
Policy,OG,821026021,False,1982-10-26,2047-09-30,220,3054,0,3147.14,0.0087,0,0.03,0,EUR
Policy,OG,821026023,False,1982-10-26,2047-09-30,220,4759.72,0,4663,0.0087,0,0.03,90,EUR
Policy,OG,821026027,True,1982-10-26,2047-09-30,220,3714.63,0,3679.18,0.0087,0,0.03,0,EUR
Policy,OG,821026029,True,1982-10-26,2047-09-30,221,1794.3,0,1641.14,0.0133,0,0.0125,90,EUR
Policy,OG,821028018,True,1982-10-28,2047-09-30,220,6004,0,6251.33,0.0087,0,0.03,90,EUR
Policy,OG,821028022,False,1982-10-28,2044-09-30,221,2139.23,0,1594.23,0.0097,0,0.03,0,EUR
Policy,OG,821030014,False,1982-10-30,2047-09-30,220,7491.69,0,7677.14,0.0087,0,0.03,0,EUR
Policy,OG,821031010,False,1982-10-31,2047-09-30,220,805.9,0,846.8,0.0087,0,0.03,90,EUR
Policy,OG,821101012,True,1982-11-01,2047-10-30,220,2749.52,0,2892.61,0.0087,0,0.03,0,EUR
Policy,OG,821101017,True,1982-11-01,2047-10-30,220,4937.22,0,5707.42,0.0087,0,0.03,90,EUR
