"","INTERFACENAAM","BEDRIJFSONDERDEEL","RAPPORTAGEJAAR","RAPPORTAGEMAAND","CALCULATIEDATUM","VERSIENUMMER","SECURITY_ID","SECURITY_TYPE","S2_SCR_TYPE","CIC_CODE","SECTOR_LEVEL_2","SECTOR_LEVEL_3","SECTOR_LEVEL_4","ISIN","SECURITY_NAME","ISSUER_NAME","ISSUER_ID","COUNTRY","COUNTRY_OF_RISK","EEA","OECD","PORTFOLIO_GROUP","PORTEFEUILLE","IFRS_ACCOUNT","IFRS_BEDRIJFSNUMMER","IFRS_INTENT","COLLATERAL_POOL_ID","FONDS_CODE_IC_LENING_TEGENPARTIJ","FONDS_CODE_GEHEDGEDE_SECURITY","DOEL_HEDGE","FAIR_VALUE_EUR","OPG_RENTE_EUR","KP_OORSP_EUR","AMORT_COST_EUR","BOEKWAARDE","IMPAIRMENT","IMPAIRMENT_CORRECTIE","VALUTA","WISSELKOERS","AANTAL","KOERS","POOL_FACTOR","DEELNEMINGSFACTOR","NOMINAAL_EUR","SPAARGELDEN_BIJ_LENINGDEEL","SPAARGELDEN","COUPON_TYPE","REDEMPTION_TYPE","PREV_COUPON_DATE","NEXT_COUPON_DATE","NEXT_INTEREST_RESET_DATE","MATURITY_DATE","COUPON","COUPON_FREQUENTIE","BB_TICKER_ONDERLIGGENDE_RATE","SPREAD_OVER_ONDERLIGGENDE","WAL","PREPAYMENT_RATE","ORIGINELE_SPREAD","YIELD_TO_MATURITY","LEG","EXPIRY_DATE","TENOR","IMPLIED_VOL","STRIKE","WAARDE_ONDERLIGGENDE","BB_TICKER_ONDERLIGGENDE","SUB_INDELING_RISK","MODIFIED_DURATION_YTM","MACAULAY_DURATION_YTM","CONVEXITY_YTM","SCR_RENTE_DOWN","SCR_RENTE_UP","OVERHEIDSGEGARANDEERD","VRIJGESTELD","SPREAD_DURATION","GEM_SNP_RATING","GEM_MOODYS_RATING","GEM_FITCH_RATING","SCR_SPREAD","RISK_ULTIMATE_PARENT","SENIORITY","QUOTED","STRATEGIC_PARTICIPATION","SCR_AANDELEN","AANTAL_MAANDEN_ACHTERSTAND","WAARDE_ONDERPAND","NHG","LENINGNUMMER","LENINGDEELNUMMER","STARTDATUM_LENING","INITIELE_HOOFSOM","POSTCODE_ONDERPAND","TAXATIEDATUM_ONDERPAND","INKOMEN_HYPOTHEEKNEMER","PROGRAMMA_CODE","RATING_2ND_BEST","S2_CATEGORIE","INSTRUMENT_TYPE","ECB_LABEL","ISSUEDATE","COUPONTERMLENGTH","COUPONTERMUNIT","FIRSTCOUPONFROM","JUR_CON_COUNTERPARTY","TYPE_ZEKERHEID_COUNTERPARTY","JUR_CON_CUSTODIAN","GROEP_NAAM","GROEP","RATING_2ND_BEST_GROEP","CALL_DATE","NMR_RUN","DAT_REG_GSA","dir"
"11312","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS46","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_GS46_PAY_4.5_20220928_20290928","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","GSI_OTC_REAAL",NA,NA,1,3158027.17,0,7725000,0,3158027.17,0,0,"EUR",1,1,1.1104174,1,NA,284400000,NA,NA,NA,NA,NA,NA,20220926,20220926,0,1,NA,0,0,NA,999,0,0,20220926,7.01,29.5015089,4.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20220928,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
"16409","Assets","Securities",2015,9,20150930,1,"SWAPTION_CS17","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_CS17_PAY_4_2020.06.16_2030.06.18","Credit Suisse International","CREDIT SUISS OTC","GB","CH",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","CS_OTC_REAAL",NA,NA,1,527533.76,0,2725000,0,527533.76,0,0,"EUR",1,1,1.0550675,1,NA,5e+07,NA,NA,NA,NA,NA,NA,20200616,20200616,0,1,NA,0,0,NA,999,0,0,20200616,10.01,31.755986,4,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Credit Suisse Group AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20200618,NA,NA,NA,"Credit Suisse Group AG","BBG001FF9YL0","BBB+",NA,996,"2015-10-09 13:22:30","PAY"
"16410","Assets","Securities",2015,9,20150930,1,"SWAPTION_CS20","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_CS20_PAY_4_20200618_20300622","Credit Suisse International","CREDIT SUISS OTC","GB","CH",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","CS_OTC_REAAL",NA,NA,1,529415.2,0,2805000,0,529415.2,0,0,"EUR",1,1,1.0588304,1,NA,5e+07,NA,NA,NA,NA,NA,NA,20200618,20200618,0,1,NA,0,0,NA,999,0,0,20200618,10.02,31.7468758,4,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Credit Suisse Group AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20200622,NA,NA,NA,"Credit Suisse Group AG","BBG001FF9YL0","BBB+",NA,996,"2015-10-09 13:22:30","PAY"
"16411","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB31","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_DB31_PAY_5_2035.06.14_2045.06.18","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","DB_OTC_REAAL",NA,NA,1,861078.04,0,660000,0,861078.04,0,0,"EUR",1,1,2.1526951,1,NA,4e+07,NA,NA,NA,NA,NA,NA,20350614,20350614,0,1,NA,0,0,NA,999,0,0,20350614,10.02,27.4891486,5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20350618,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"16504","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB54","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_DB52_REC_3.9_20191202_20341204","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","DB_OTC_REAAL",NA,NA,1,-12428857.53,0,-6822000,0,-12428857.53,0,0,"EUR",1,1,27.6196834,1,NA,-4.5e+07,NA,NA,NA,NA,NA,NA,20191202,20191202,0,1,NA,0,0,NA,999,0,0,20191202,15.02,30.1547132,3.9,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20191204,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","REC"
"16572","Assets","Securities",2015,9,20150930,1,"SWAPTION_UBS20","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_UBS20_REC_3.65_20230503_20330505","UBS Limited","UBS LIMITED OTC","GB","CH",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","UBS_OTC_REAAL",NA,NA,1,14763653.3,0,9820000,0,14763653.3,0,0,"EUR",1,1,16.4040592,1,NA,9e+07,NA,NA,NA,NA,NA,NA,20230503,20230503,0,1,NA,0,0,NA,999,0,0,20230503,10.01,30.2514838,3.65,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"UBS AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20230505,NA,NA,NA,"UBS AG","BBG001FND7K8","BBB+",NA,996,"2015-10-09 13:22:30","REC"
"16637","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB42","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_DB42_PAY_4.25_2031.06.20_2051.24.06","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBULEVP","09110000",5030,"FVPL","DB_OTC_REAAL",NA,NA,1,2074384.73,0,2700000,0,2074384.73,0,0,"EUR",1,1,3.4573079,1,NA,6e+07,NA,NA,NA,NA,NA,NA,20310620,20310620,0,1,NA,0,0,NA,999,0,0,20310620,20.02,25.2439364,4.25,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20310624,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"16643","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS51","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_GS51_PAY_3_20170227_20270301","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","GSI_OTC_REAAL",NA,NA,2,137105.63,0,217500,0,137105.63,0,0,"EUR",1,1,0.2109317,1,NA,6.5e+07,NA,NA,NA,NA,NA,NA,20170227,20170227,0,1,NA,0,0,NA,999,0,0,20170227,10.01,45.4151195,3,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170301,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
"21861","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB32","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_DB32_PAY_5_2035.06.18_2045.06.20","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","DB_OTC_REAAL",NA,NA,1,1722919.24,0,1312000,0,1722919.24,0,0,"EUR",1,1,2.153649,1,NA,8e+07,NA,NA,NA,NA,NA,NA,20350618,20350618,0,1,NA,0,0,NA,999,0,0,20350618,10.01,27.4903895,5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20350620,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"21862","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB34","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_DB34_PAY_5_2025.06.17_2035.06.19","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","DB_OTC_REAAL",NA,NA,1,1664957.59,0,2600000,0,1664957.59,0,0,"EUR",1,1,1.6649576,1,NA,1e+08,NA,NA,NA,NA,NA,NA,20250617,20250617,0,1,NA,0,0,NA,999,0,0,20250617,10.01,26.7184012,5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20250619,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"21863","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB50","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_DB50_PAY_3,5%_20280510_20380510","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","DB_OTC_REAAL",NA,NA,1,2866016.92,0,3100000,0,2866016.92,0,0,"EUR",1,1,4.0943099,1,NA,7e+07,NA,NA,NA,NA,NA,NA,20280508,20280508,0,1,NA,0,0,NA,999,0,0,20280508,10.01,30.2477842,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20280510,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"21864","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB51","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_DB51_PAY_4.5_20280508_20380510","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","DB_OTC_REAAL",NA,NA,1,11231605.48,0,12450000,0,11231605.48,0,0,"EUR",1,1,2.5526376,1,NA,4.4e+08,NA,NA,NA,NA,NA,NA,20280508,20280508,0,1,NA,0,0,NA,999,0,0,20280508,10.01,27.6141926,4.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20280510,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"21865","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB53","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_DB53_REC_3.9_20251201_20401203","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","DB_OTC_REAAL",NA,NA,1,-7893095.63,0,-4464000,0,-7893095.63,0,0,"EUR",1,1,26.3103188,1,NA,-3e+07,NA,NA,NA,NA,NA,NA,20251201,20251201,0,1,NA,0,0,NA,999,0,0,20251201,15.02,27.4152176,3.9,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20251203,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","REC"
"21877","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC01","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC01_PAY_2.923_20280918_20430920","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,1,12578453.84,0,15090000,0,12578453.84,0,0,"EUR",1,1,6.2892269,1,NA,2e+08,NA,NA,NA,NA,NA,NA,20280918,20280918,0,1,NA,0,0,NA,999,0,0,20280918,15.01,30.7355397,2.923,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20280920,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"21878","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC02","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC01_PAY_3.015_20280920_20430922","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,1,6019772.09,0,7450000,0,6019772.09,0,0,"EUR",1,1,6.0197721,1,NA,1e+08,NA,NA,NA,NA,NA,NA,20280920,20280920,0,1,NA,0,0,NA,999,0,0,20280920,15.01,30.4217245,3.015,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20280922,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
